Index,demand
129,0.04844647625842417
130,0.03369548833963893
131,0.022919926202036235
132,0.01881622022737618
133,0.02846443910266106
134,0.04501393321400692
135,0.02208079679842748
136,0.08473730800791038
137,0.12419091950616208
138,0.24997276223262374
139,0.04658249564187095
140,0.05698631148612615
141,0.08463959183899049
142,0.055120813624156224
143,0.01714255284104846
144,0.08920336264923652
145,0.016831990826909192
146,0.01244209455144114
147,0.026677726007458585
148,0.08469764903785645
149,0.02953365918205587
150,0.020060596544711318
151,0.03256419366322398
152,0.06697186693610521
153,0.08216014805214734
154,0.133955612010774
155,0.09474778239999548
156,0.23410031470509537
157,0.06248541807465661
158,0.04823905104848468
159,0.0193520943906583
160,0.05376603750406635
161,0.05590365978372456
162,0.060365104923066376
163,0.04214219965616258
164,0.6101136957401792
165,0.1347391642360375
166,0.028119184443827574
167,0.12675859378260093
168,0.04974571454862053
169,0.04685481426546253
170,0.024335424606478227
171,0.023709552228012944
172,0.012294386767835097
173,0.050276267872573936
174,0.01909008613362418
175,0.023884845765216413
176,0.062343150423137476
177,0.052599269064202196
178,0.07830572764917816
179,0.06437581351107691
180,0.11813558043207505
181,0.24341303852663082
182,0.39938032921691374
183,0.06729256288073046
184,0.02855610148435061
185,0.07322187170409851
186,0.02488108485623814
187,0.05881249922692286
188,0.011479606937783535
189,0.05457667392490648
190,0.048973850281229935
191,0.15599254298027185
192,0.06719371330390432
193,0.10023621348917329
194,0.058635171512877504
195,0.07595493499049866
196,0.024740229443065236
197,0.021700239525326057
198,0.116949613378402
199,0.04286131252658185
200,0.05396397054640481
201,0.03529789834827661
202,0.010643244774136395
203,0.0333154038386899
204,0.03460740290753689
205,0.0650567262625448
206,0.08407748782469199
207,0.14345248235228497
208,0.12152813697913852
209,0.16150490801248746
210,0.11301161257757218
211,0.1205011506128392
212,0.020936545145371927
213,0.09304928589829335
214,0.06731645611836795
215,0.010417499931930817
216,0.036944508395727375
217,0.10682826149311092
218,0.054677058414767034
219,0.0335512208969253
220,0.054819019008026354
221,0.034920454421218876
222,0.024952944697502123
223,0.07313897674125867
224,0.10556505318040606
225,0.04371244305912238
226,0.07998191196272574
227,0.02389558372265539
228,0.030474404777525145
229,0.045728915487046475
230,0.04284513305099751
231,0.050636153663856556
232,0.07237810687239223
233,0.13687516594146915
234,0.3003944397544698
235,0.12947085449242082
236,0.13562060453803912
237,0.07897309506651401
238,0.08752780532465002
239,0.07812737734732235
240,0.09926082895017738
241,0.07205626263396617
242,0.024916055095287794
243,0.25983114756230796
244,0.058860153903467625
245,0.10918383687626843
246,0.06887131978386075
247,0.10920676923017887
248,0.019529034351023707
249,0.033715044957920534
250,0.014908182983134883
251,0.020059956232383047
252,0.024198499314688093
253,0.028375965310622323
254,0.10316876961310845
255,0.06906721023971903
256,0.053268341450436914
257,0.13692972164242342
258,0.4544778615355273
259,0.10555745841873539
260,0.020780378250450163
261,0.2502051290601595
262,0.07522158350758887
263,0.3842960550458108
264,0.15749833647804348
265,0.08015615006300505
266,0.020822959574808154
267,0.0462903711090718
268,0.0392201281854301
269,0.08510251540220941
270,0.25191946652330255
271,0.06317634062414132
272,0.3876677840889932
273,0.11243134033983089
274,0.08036526531088725
275,0.017077647896388815
276,0.018772491290814763
277,0.05883716070236799
278,0.07562199147236484
279,0.019783257341550606
280,0.1515672397450517
281,0.25095984548908623
282,0.12446068599948643
283,0.0866277475230636
284,0.040654039974980995
285,0.14475585861860427
286,0.17297655347869834
287,0.2545236284820239
288,0.07365919994183183
289,0.05591374219938322
290,0.02332405658302868
291,0.0646383580995757
292,0.5243707812880007
293,0.03956579540446865
294,0.05313515272995568
295,0.28012221357542033
296,0.26082772089327133
297,0.021671472845500302
298,0.017210197344465335
299,0.044037612970032246
300,0.05982782540717106
301,0.163075057935607
302,0.24413633762496925
303,0.09928541374709937
304,0.12002602449067501
305,0.2533208364895653
306,0.2575497505409871
307,0.16097252967426592
308,0.25826875661287896
309,0.38324906228470856
310,0.09563143800732073
311,0.024266606265826288
312,0.041665112796518695
313,0.08114791163789073
314,0.06026571311033905
315,0.19471118735393794
316,0.7909191668691438
317,0.014065979586588371
318,0.06154416784675299
319,0.4047212394012678
320,0.01720205464276553
321,0.041915238888925475
322,0.26934135759834443
323,0.01789926145666742
324,0.040605190394257966
325,0.08169881492470239
326,0.027307285061586705
327,0.03331811226193777
328,0.13130817313241208
329,0.05536217925752704
330,0.0825224029694033
331,0.15894045852936844
332,0.17247489478994224
333,0.2587346150225631
334,0.25692932775625127
335,0.1661219122039871
336,0.028105182641710632
337,0.26334875900655347
338,0.24160699661534826
339,0.1543084508148306
340,0.7020109068592415
341,0.4043074278540338
342,0.30005441975820907
343,0.026730279758640424
344,0.12773113712090833
345,0.047997776035372704
346,0.03213042475142085
347,0.011844806344372748
348,0.01738764615955652
349,0.06748677394139063
350,0.009196323509689287
351,0.011427146052052353
352,0.024287862616211717
353,0.06508245709452098
354,0.12878056637105192
355,0.12072557776984393
356,0.11552410048701361
357,0.09749754556573965
358,0.15546458105429617
359,0.1226698920668932
360,0.03049652865464633
361,0.1361867485661246
362,0.2593552305209722
363,0.018836571130961963
364,0.06262749748992083
365,0.6771571226448003
366,0.7960199504545258
367,0.4020815465645412
368,0.010241585000431123
369,0.031012342140664888
370,0.01968891802411628
371,0.04979879648311632
372,0.277371575272352
373,0.0610492894958872
374,0.022839011928861824
375,0.08009159443220133
376,0.02518118726420891
377,0.06576765403443399
378,0.06388783297726727
379,0.055671030247034604
380,0.014113935805942016
381,0.24510751637104372
382,0.032096113329771636
383,0.03995686469181067
384,0.12906685251492844
385,0.14519505804576663
386,0.08723782128664559
387,0.05441990169513478
388,0.0942661359261795
389,0.08767535639252572
390,0.029199669323213294
391,0.1275254421533182
392,0.08325311787518518
393,0.12310803181076807
394,0.707181542979666
395,0.8806351536811101
396,0.42026123255677084
397,0.0780866857847563
398,0.040776680856341986
399,0.08717305945702936
400,0.10998224449618457
401,0.2625681341534353
402,0.04421575429023834
403,0.06244917710858783
404,0.019700613537164634
405,0.04552306567803209
406,0.11432182889847023
407,0.2530038254139524
408,0.13667584550938816
409,0.5260417813190685
410,0.24876383313360706
411,0.15598637809278407
412,0.17200681293264167
413,0.11784259314359244
414,0.08318854506873784
415,0.14760869580892663
416,0.035583312861994176
417,0.039929013449132744
418,0.03141754190660079
419,0.11726782498885913
420,0.1176792205235395
421,0.05328354742664382
422,0.0699698490761619
423,0.02542344326080186
424,0.7669162602199013
425,0.9580920336191876
426,0.9132677916459615
427,0.02674511269310877
428,0.04245431142470443
429,0.2506808562637003
430,0.13681367459191407
431,0.03540571265253409
432,0.014520310330027049
433,0.024100267258204383
434,0.02197214731031975
435,0.04417294664312706
436,0.11808608325274716
437,0.0529799679565408
438,0.40359265696930735
439,0.5736813284233329
440,0.08143065938364284
441,0.1474618160745952
442,0.14505538072624347
443,0.27613161529765556
444,0.0931991131142953
445,0.2468410126028908
446,0.10325359391824951
447,0.04401077492017739
448,0.0917810041768202
449,0.11756827738481675
450,0.08887107648674056
451,0.040671650931385625
452,0.024065328408537656
453,0.3017636408835603
454,0.4023986707003526
455,0.15542879800965076
456,0.06815802807943087
457,0.028687189862238404
458,0.2476356998518364
459,0.06252310991060327
460,0.27500677322319794
461,0.027322125935990486
462,0.04389418094844825
463,0.042601878170308964
464,0.024082443505076934
465,0.019440367876212596
466,0.052628726438790435
467,0.05221142835266656
468,0.25796817501563135
469,0.6788663348241506
470,0.42309251102163237
471,0.40959225579541514
472,0.12503189726432395
473,0.19398083800119648
474,0.2536502278162082
475,0.41777356380031877
476,0.08083214165238502
477,0.039172600207404866
478,0.0366566307034885
479,0.03533220001682608
480,0.24476957755366213
481,0.1555140743541032
482,0.07675673440598482
483,0.26614752826630556
484,0.27808821372596987
485,0.26536987739491796
486,0.9673318104581794
487,0.11132725018473101
488,0.02556808852935249
489,0.13016341853853425
490,0.24336248557673817
491,0.025657952413293494
492,0.055655160513254434
493,0.38362845433408416
494,0.007834065878997765
495,0.07375319897364188
496,0.04918226496479748
497,0.043831176528625955
498,0.06126572222395768
499,0.24646352605225394
500,0.42243923135928063
501,0.4024411097207233
502,0.6154648259445605
503,0.4228918923374058
504,0.1807515223347405
505,0.16460243307540756
506,0.2620200789689589
507,0.01908943162455654
508,0.02928980278313885
509,0.15313447721003018
510,0.08364494071069473
511,0.04850557104519071
512,0.1625938056622378
513,0.17170614148894967
514,0.5139379914464495
515,0.17135315615458566
516,0.01213451413194492
517,0.06512507052416566
518,0.09850726890514294
519,0.08985768417026772
520,0.06476688726154474
521,0.012598152797681244
522,0.011450012385268474
523,0.013127807055491813
524,0.030226623750318017
525,0.07925930728585925
526,0.11298713372053105
527,0.10896117584730712
528,0.1551541275738765
529,0.42281373580991455
530,0.8338103590691839
531,0.44130606701753106
532,0.434282192670142
533,0.6087327360740311
534,0.10222932106946482
535,0.02030051315084065
536,0.051058905772332165
537,0.07751716262377191
538,0.11793152714266461
539,0.19192136946389204
540,0.07476264617826006
541,0.02333331273419674
542,0.05819038579085794
543,0.15313203875646778
544,0.0192271763044324
545,0.008532723331885133
546,0.05538230182320618
547,0.13422015939920123
548,0.030622982122409038
549,0.020856978623058364
550,0.04189143799465548
551,0.02221355259716535
552,0.01253939223808153
553,0.04223213952731155
554,0.0808436562118855
555,0.0732504762273975
556,0.1293538097882724
557,0.27417514949779576
558,0.434904658721913
559,0.3554629521715889
560,0.7109235339639566
561,0.6905567663375853
562,0.3948458411935465
563,0.09681299773500901
564,0.04639658829754822
565,0.023371668090669193
566,0.053892933957412466
567,0.09598760616731611
568,0.016835119990553492
569,0.04097825731468659
570,0.48642757399647496
571,0.047571771294307424
572,0.02108290627416854
573,0.0676236622105458
574,0.04833548982214321
575,0.08193142042687768
576,0.04542138156297795
577,0.0477407436613046
578,0.026807409822964052
579,0.05129453233313659
580,0.013444551652308083
581,0.020437387552248415
582,0.03289006096956059
583,0.11241043881355212
584,0.1441427833751882
585,0.5135478551431474
586,0.4165268830372116
587,0.254140428829922
588,0.7864422908498256
589,0.4406805791167857
590,0.4347206936952391
591,0.16807990298960712
592,0.05596150456407122
593,0.031688857590357444
594,0.04936893154543088
595,0.06271723535843013
596,0.05343573739154109
597,0.04295772929107629
598,0.05266865014825001
599,0.45890882241007463
600,0.09289221922602965
601,0.252676586162343
602,0.03620348592181579
603,0.08104359653231974
604,0.1035369909013441
605,0.13746586351967696
606,0.26844768456893814
607,0.04290064304961691
608,0.034534293223910086
609,0.06203264335430373
610,0.1677964772188286
611,0.5553852139730544
612,0.39490282139122435
613,0.27926155146494586
614,0.11866137843546362
615,0.4125452490302413
616,0.1676901157191684
617,0.05939696370307527
618,0.03341608886728403
619,0.05362233137299178
620,0.03676819667412053
621,0.12296137562705346
622,0.24894425731908376
623,0.06396862765222461
624,0.26162916547441406
625,0.04500484722489488
626,0.059755610511432786
627,0.16437591860836945
628,0.042552289032286854
629,0.021039510263284256
630,0.13763645702501337
631,0.1340590448748896
632,0.03864952741070073
633,0.24690369058269462
634,0.2739301681115818
635,0.07665612732641727
636,0.08435784366140157
637,0.028408428737626477
638,0.06980031977468196
639,0.08903713325187484
640,0.03639516594999343
641,0.10116961947191642
642,0.23508566271171313
643,0.04425584096342594
644,0.028203841566895937
645,0.018799890101558907
646,0.12988661812591315
647,0.013480021167536285
648,0.017925716775109252
649,0.06961531565738611
650,0.03912225522897477
651,0.03336886225218073
652,0.15448708270318445
653,0.046968981694248256
654,0.056329604209567286
655,0.008897981430453441
656,0.060325585461160215
657,0.17549766283838827
658,0.391310835582072
659,0.39936924133320034
660,0.02563907752576511
661,0.022635443305919444
662,0.021643569315742687
663,0.02702948874329799
664,0.06561184912096368
665,0.021633830387205177
666,0.05188282499181694
667,0.12036747646899758
668,0.018412738271133627
669,0.029190891965152767
670,0.020367601758693572
671,0.02401509675784239
672,0.08209066903075087
673,0.10407043937410819
674,0.2663304616642266
675,0.01811987092251693
676,0.016770224138166864
677,0.050124489526418486
678,0.06661867287298476
679,0.10097221351669813
680,0.25893432894688845
681,0.03762705766142091
682,0.01701025595601654
683,0.00949777104292742
684,0.07986369487897223
685,0.03307428381138661
686,0.019941617067010052
687,0.07395357794302174
688,0.12475553192104538
689,0.0644966410129288
690,0.022507052052708656
691,0.0121001643849176
692,0.2762553712304087
693,0.023046152243782286
694,0.03807865879319692
695,0.24413068762509746
696,0.0778295317206762
697,0.06306610741547582
698,0.021869795583970942
699,0.03831513125034033
700,0.08223995260859483
701,0.3870592914759326
702,0.03333254290256938
703,0.02353870456037196
704,0.03701181028592163
705,0.055315155509924316
706,0.06461424208718408
707,0.15766992821029605
708,0.06129089783025862
709,0.16781560279978805
710,0.07971606200907018
711,0.031911283952980846
712,0.049517444702665
713,0.04837193561200407
714,0.03198066567608531
715,0.15538549984906613
716,0.01973453399787733
717,0.023467118456266478
718,0.06962490695697253
719,0.02356002587000897
720,0.12609013844928704
721,0.0653749109249176
722,0.017608041840419357
723,0.2731699349963586
724,0.5360147445376928
725,0.24292640923855058
726,0.042361451351157875
727,0.06748513910096803
728,0.03984270399131689
729,0.07978273906245521
730,0.0955012217655295
731,0.07871654255397834
732,0.5499719784492823
733,0.0685387014828546
734,0.018502932028395352
735,0.09751930470427536
736,0.07985008206589653
737,0.05510553242746984
738,0.1612198890522322
739,0.44931672161480063
740,0.07513166623652329
741,0.12690300640546842
742,0.030830451739486356
743,0.0343232669678424
744,0.03521967821761965
745,0.10494758966368693
746,0.04036082123598353
747,0.007993707703808842
748,0.025763191161247645
749,0.061493702260795945
750,0.03520425557932853
751,0.021617751538587353
752,0.036048629253629234
753,0.01759845413376885
754,0.0847460318611212
755,0.029524659985220456
756,0.03585037465867326
757,0.016172445324449978
758,0.042485722691161805
759,0.07764614361150905
760,0.1361987168852848
761,0.023885313355759486
762,0.05568474701692438
763,0.4499928474721285
764,0.04998135091979283
765,0.08681348400869172
766,0.037775601306409064
767,0.057135632031682
768,0.05950643887165542
769,0.16758454150615873
770,0.033186983680886274
771,0.017709435444617883
772,0.014799793515437263
773,0.05132466343184541
774,0.11014862203211975
775,0.026607142298006974
776,0.2409527034018159
777,0.04693369042791503
778,0.028272049252201423
779,0.06332242104462898
780,0.27070063753623347
781,0.029124961205044028
782,0.021997787935685277
783,0.021841861908922986
784,0.05503511348172568
785,0.03609542133289634
786,0.25948470984335786
787,0.05863151605108575
788,0.007625915822398163
789,0.014799977090088467
790,0.07789115634563361
791,0.136151177250336
792,0.0982590524622486
793,0.08032977795015135
794,0.05062090254858205
795,0.026519475625715452
796,0.05557206813011404
797,0.07741879087892789
798,0.25286501649815485
799,0.10316483168865676
800,0.010655470871114823
801,0.03723111738742
802,0.01924907933966224
803,0.014676109198098985
804,0.02037932324895299
805,0.013378346862927127
806,0.019464852092356422
807,0.010044459713716555
808,0.01862242645291827
809,0.01867561834600187
810,0.018851999265061727
811,0.024726571300902916
812,0.04142212114925159
813,0.050602875851426615
814,0.11288437179463043
815,0.009491808109247879
816,0.014022091670330241
817,0.10929908121694869
818,0.130288950959154
819,0.0648616351096011
820,0.028235144408024004
821,0.011750094996011906
822,0.019003943797265464
823,0.026805811549613447
824,0.009388828121922675
825,0.016902431866981902
826,0.007037158987960345
827,0.01409588389954947
828,0.011801036006876441
829,0.00974468159449138
830,0.0565256881093355
831,0.03372798820155751
832,0.021835496621504257
833,0.014313906491146344
834,0.015599440916377567
835,0.012586648593358412
836,0.011106758488215485
837,0.06718437449922232
838,0.03606867787287236
839,0.06461972528028012
840,0.009106155446493357
841,0.033635195481206144
842,0.012865507342088639
843,0.07310156715413801
844,0.013606115480801876
845,0.011212520215054794
846,0.0138541665720595
847,0.0787747762763405
848,0.06639216991883964
849,0.05155931799913763
850,0.055443926406234065
851,0.007512742349127368
852,0.1063897865228063
853,0.023873469448781593
854,0.01225320210587739
855,0.040124185988229165
856,0.0661802783969848
857,0.12323924723001499
858,0.03548944599468276
859,0.03533597760402526
860,0.02623137247668122
861,0.025448685131716425
862,0.016270408456530435
863,0.010813364231563535
864,0.013514739827192956
865,0.012571747339734853
866,0.021313029143985585
867,0.011906995825962368
868,0.030744600253453123
869,0.05854934362054648
870,0.035475978276808116
871,0.1207356422310385
872,0.017465377390094756
873,0.02523858197315881
874,0.016625840160196862
875,0.016252332476739923
876,0.018662725790119853
877,0.053935155608596005
878,0.024411189332568233
879,0.014507860197024092
880,0.02528657406456172
881,0.010302957542607879
882,0.01069668694089365
883,0.04146296191026265
884,0.09780487298484836
885,0.026779158271300875
886,0.09231927894778716
887,0.018792298964037432
888,0.057250777165362456
889,0.03038627147956445
890,0.04282829112624003
891,0.034460776999915954
892,0.06126186131843658
893,0.02439252665480169
894,0.03558014658192067
895,0.04267669294018534
896,0.04306196758862741
897,0.12596923962128967
898,0.03945845939741565
899,0.03478176324266691
900,0.08755092557440161
901,0.1556630163701874
902,0.2445686643068518
903,0.026338781049167606
904,0.039901772325252
905,0.12664077528920198
906,0.07078514474067768
907,0.36488791444450774
908,0.04326415487607182
909,0.1144913918683857
910,0.0626392616077288
911,0.011735125050479281
912,0.015806694112023734
913,0.24384187766891136
914,0.04465855059767308
915,0.45990539920298235
916,0.1136536680807289
917,0.0429704987356011
918,0.08999420722785564
919,0.05979532397150072
920,0.025502582417923015
921,0.03830370390477987
922,0.022399358180462754
923,0.016247608925663435
924,0.09208097805393076
925,0.10560887842442518
926,0.09229797092405576
927,0.512823566986401
928,0.04361825583279557
929,0.06101069838115391
930,0.0360711328039364
931,0.08406348874065908
932,0.15804372461089947
933,0.01947343175288799
934,0.055584496852196755
935,0.037094889501139754
936,0.07341060103071677
937,0.10241747235331881
938,0.47020920871837596
939,0.1159458503818551
940,0.09277767888644282
941,0.3115045406124825
942,0.06068925022417177
943,0.44694837708549406
944,0.019224901577744972
945,0.05630399072417509
946,0.13230389505289825
947,0.0355859885570365
948,0.03673459303196237
949,0.04008244708821007
950,0.02031353976816551
951,0.10306799059988359
952,0.12352397865422386
953,0.06357971043474128
954,0.026575910909044972
955,0.057392230941733846
956,0.2860537816841553
957,0.03379687167938704
958,0.03284257317587326
959,0.049596702062482415
960,0.04676577387017625
961,0.0675559218258616
962,0.030230253370968022
963,0.039337893890377576
964,0.06642686963760179
965,0.029874622327837566
966,0.03441157543079678
967,0.05720902243122723
968,0.12489455228329578
969,0.16989251989465168
970,0.018520417804730113
971,0.006518823677673327
972,0.016487534827574705
973,0.10069172382205539
974,0.23847479873021962
975,0.01879185794984925
976,0.04635648507013416
977,0.15755949584916173
978,0.2842564907405558
979,0.07910735800016211
980,0.036641926035274566
981,0.017566405051081455
982,0.017183048249729334
983,0.008097146873656641
984,0.05398517215453475
985,0.018272074298599672
986,0.08287384996490582
987,0.24221456802566008
988,0.2618516915115438
989,0.028102686451096735
990,0.038873677164953165
991,0.01738329551961893
992,0.013047746045733468
993,0.028246803748269877
994,0.034818587933169234
995,0.1420761330062175
996,0.023869248008862632
997,0.05134064015947766
998,0.025199098181675823
999,0.023566227163538195
1000,0.09966099798424219
1001,0.5656408126208439
1002,0.00975073868840724
1003,0.04329791869332869
1004,0.018867784235059148
1005,0.029043630440521967
1006,0.04236228357063611
1007,0.05427075397909445
1008,0.022907232854060242
1009,0.11044124334349109
1010,0.15595785207563176
1011,0.11734336669140057
1012,0.11492817481212095
1013,0.0503564264568289
1014,0.009047211204964082
1015,0.029478814258613626
1016,0.03857571245019833
1017,0.04256543954257427
1018,0.008494019978200842
1019,0.04542555848126995
1020,0.05860822035918351
1021,0.24062828602919878
1022,0.02957585487849217
1023,0.04865642434682512
1024,0.034756241228494814
1025,0.025598039399136796
1026,0.019471638246669812
1027,0.029105733775735724
1028,0.04952093603805744
1029,0.023213340999125705
1030,0.09051033244320109
1031,0.12971563889192908
1032,0.17322217084855754
1033,0.05380479935308192
1034,0.0576005842194595
1035,0.04855608763803925
1036,0.08465869522327796
1037,0.056587109292528574
1038,0.016946233534300775
1039,0.09022556344959032
1040,0.01848214729435502
1041,0.027061173891732338
1042,0.08810856289496877
1043,0.02912362883828689
1044,0.020405578766659865
1045,0.032847920898277275
1046,0.06857903359267879
1047,0.07997237787899483
1048,0.2428865951249697
1049,0.23662455430885793
1050,0.23320821358710844
1051,0.06573486198557156
1052,0.050140108445346415
1053,0.020327739317118853
1054,0.05423496681681093
1055,0.0620806414404758
1056,0.06237736332329808
1057,0.04196529554644021
1058,0.602331752539792
1059,0.13770318550544994
1060,0.01567467874755817
1061,0.12112752079309015
1062,0.0548665790138033
1063,0.0500086126823919
1064,0.024677409003932307
1065,0.024831482866369117
1066,0.012550705383132263
1067,0.052232140969242884
1068,0.0245915321726816
1069,0.011527598788770275
1070,0.020161018994614525
1071,0.02497696096867612
1072,0.06036817974061972
1073,0.056680418390106714
1074,0.08270089670579342
1075,0.06480781108718918
1076,0.1169254133740917
1077,0.12643640108429896
1078,0.3921706460534927
1079,0.06494637031097773
1080,0.030014751430958525
1081,0.07246185348119803
1082,0.026625281913170536
1083,0.05650489677851076
1084,0.03152359686885348
1085,0.05421871122495315
1086,0.049095150913937013
1087,0.15628556884949513
1088,0.0619944246616953
1089,0.10651685971519553
1090,0.06078770698066014
1091,0.07695865011792634
1092,0.050359551772621414
1093,0.02749283601343697
1094,0.019970541444389412
1095,0.12402493417559562
1096,0.015211939968168846
1097,0.047441939552924445
1098,0.05468618844166656
1099,0.0372979332847599
1100,0.011535526238838772
1101,0.011415866715798799
1102,0.03368227438044327
1103,0.03529485018381756
1104,0.06439518297101682
1105,0.09056745168226323
1106,0.14408403308462173
1107,0.13197796503741607
1108,0.16221458451994686
1109,0.11471116140745735
1110,0.12511745682112396
1111,0.02178303999048152
1112,0.09292039934021937
1113,0.01474426271346899
1114,0.06795630548772057
1115,0.011314124546984675
1116,0.0382335875841678
1117,0.10781731486747893
1118,0.05478233195724634
1119,0.0328327837812293
1120,0.05635280398965021
1121,0.03465203085125999
1122,0.023664140350455935
1123,0.07125123881817427
1124,0.11290707484002985
1125,0.044496995097813616
1126,0.08161348399466413
1127,0.024677856650285334
1128,0.03344609622465531
1129,0.046342038218610125
1130,0.01669527294911593
1131,0.04390791478742038
1132,0.05050382092874471
1133,0.07778379069485379
1134,0.1341622942530142
1135,0.42424091839263856
1136,0.12667438899003955
1137,0.1410564879281674
1138,0.08055805413786045
1139,0.08923390522471854
1140,0.07900468733828289
1141,0.09973514772802859
1142,0.07316603219716337
1143,0.017399861701924847
1144,0.029712827541029833
1145,0.2612781675685916
1146,0.05752033959935244
1147,0.10662253236408017
1148,0.07231487367607611
1149,0.1111755974385343
1150,0.018793404979068454
1151,0.03428109532798527
1152,0.012861730218194194
1153,0.026643984097990372
1154,0.028328855966922153
1155,0.10497173053845142
1156,0.06634343811496708
1157,0.05262559856397551
1158,0.13470604893317092
1159,0.490221498871366
1160,0.10634506283160752
1161,0.02284310433554583
1162,0.2498677498455925
1163,0.07821600646823453
1164,0.2801547440108734
1165,0.2528856367223173
1166,0.07855179949450254
1167,0.048510118422660495
1168,0.038627270349312445
1169,0.08747574617768306
1170,0.24678598182910244
1171,0.061592109543875534
1172,0.26793409677657004
1173,0.11922844187166626
1174,0.08126588547415384
1175,0.020594692465652494
1176,0.010582394955978658
1177,0.017048565095028473
1178,0.019796877140191276
1179,0.05896260832768966
1180,0.07464154143406948
1181,0.019814302080253792
1182,0.15580779096723163
1183,0.1632783225550103
1184,0.12143718320955978
1185,0.08493367336174484
1186,0.04005770201679495
1187,0.14741426450385425
1188,0.2574051088456204
1189,0.2537245975951011
1190,0.07308084922972934
1191,0.012137420559318117
1192,0.052679325799696856
1193,0.023977910959697098
1194,0.056195613005926265
1195,0.5227928454446116
1196,0.040306930689151754
1197,0.04870609441952451
1198,0.2755546674803417
1199,0.2593152764409171
1200,0.019677565725978875
1201,0.010903679012538862
1202,0.04634762768073635
1203,0.0613413039659484
1204,0.16313354150900727
1205,0.14203452826424426
1206,0.09891686894869241
1207,0.11161854600772228
1208,0.258635468059417
1209,0.258939835292042
1210,0.1579052764368228
1211,0.2573448222193183
1212,0.3866452481621621
1213,0.09588393782107485
1214,0.024810086815715202
1215,0.04581000131885534
1216,0.09834929670809398
1217,0.05526477212450761
1218,0.20447731110069015
1219,0.8010001376418243
1220,0.016329712133360465
1221,0.06107281041973377
1222,0.39972295981833617
1223,0.017229801576834514
1224,0.040398673928096165
1225,0.26324393521874456
1226,0.02295720687548896
1227,0.018359718127181346
1228,0.04110094398838981
1229,0.0813593390484853
1230,0.028013172050680105
1231,0.034031443355042525
1232,0.008447834123010272
1233,0.13830123735546673
1234,0.05254022080759431
1235,0.08691971201306674
1236,0.1590043061275996
1237,0.16882681344905953
1238,0.25965314033199927
1239,0.3728091607141133
1240,0.25517380200123935
1241,0.028091573292861025
1242,0.2573444044921324
1243,0.2388183029913645
1244,0.16337427608395022
1245,0.7238548756435967
1246,0.4085675985600303
1247,0.3026578131305614
1248,0.013348208077599361
1249,0.02775059520269385
1250,0.1258600087457007
